transaction_date,ticker,type,amount,state,industry,party,name
1/31/2019,MMP,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
1/31/2019,BOIVF,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/31/2019,T,Purchase,"$15,000 ",GA,Telecommunications Equipment,Republican,David Perdue
1/30/2019,T,Purchase,"$50,000 ",GA,Telecommunications Equipment,Republican,David Perdue
1/30/2019,T,Purchase,"$50,000 ",GA,Telecommunications Equipment,Republican,David Perdue
1/29/2019,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/25/2019,FDC,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
1/23/2019,FDC,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
1/22/2019,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/18/2019,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/18/2019,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/17/2019,FDC,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
1/16/2019,FDC,Sale (Partial),"$50,000 ",GA,,Republican,David Perdue
1/15/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/9/2019,AM,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
1/9/2019,DVN,Purchase,"$15,000 ",GA,Oil & Gas Production,Republican,David Perdue
1/9/2019,DVN,Purchase,"$15,000 ",GA,Oil & Gas Production,Republican,David Perdue
1/9/2019,AM,Sale (Partial),"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
1/8/2019,KN,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
1/8/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/8/2019,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
1/7/2019,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
1/7/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/4/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/4/2019,CZR,Purchase,"$15,000 ",GA,Hotels/Resorts,Republican,David Perdue
1/4/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/4/2019,DVN,Purchase,"$50,000 ",GA,Oil & Gas Production,Republican,David Perdue
1/3/2019,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
1/3/2019,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
1/3/2019,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/3/2019,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
2/1/2019,N/A,N/A,,,,,Thomas R. Carper
2/1/2019,N/A,N/A,,,,,Gary C. Peters
1/29/2019,N/A,N/A,,,,,Richard Burr
1/18/2019,N/A,N/A,,,,,John Boozman
1/16/2019,DAL,Sale (Full),"$100,000 ",OK,Air Freight/Delivery Services,Republican,James M. Inhofe
1/16/2019,KMX,Sale (Full),"$250,000 ",OK,Automotive Aftermarket,Republican,James M. Inhofe
1/16/2019,BABA,Sale (Full),"$50,000 ",OK,Business Services,Republican,James M. Inhofe
1/16/2019,ALB,Sale (Full),"$50,000 ",OK,Major Chemicals,Republican,James M. Inhofe
1/15/2019,V,Sale (Partial),"$100,000 ",OK,Business Services,Republican,James M. Inhofe
1/15/2019,AMZN,Sale (Partial),"$250,000 ",OK,Catalog/Specialty Distribution,Republican,James M. Inhofe
1/11/2019,MRK,Sale (Full),"$250,000 ",OK,Major Pharmaceuticals,Republican,James M. Inhofe
12/12/2018,GIS,Sale (Full),"$15,000 ",WV,Packaged Foods,Republican,Shelley Moore Capito
12/13/2018,PG,Purchase,"$15,000 ",WV,Package Goods/Cosmetics,Republican,Shelley Moore Capito
12/13/2018,PEP,Purchase,"$15,000 ",WV,Beverages (Production/Distribution),Republican,Shelley Moore Capito
1/4/2019,AAPL,Purchase,"$100,000 ",ND,Computer Manufacturing,Republican,John Hoeven
12/27/2018,WTW,Sale (Partial),"$50,000 ",ND,,Republican,John Hoeven
12/27/2018,DWDP,Sale (Full),"$100,000 ",ND,,Republican,John Hoeven
12/27/2018,TAP,Sale (Full),"$250,000 ",ND,Beverages (Production/Distribution),Republican,John Hoeven
12/27/2018,IVZ,Sale (Partial),"$50,000 ",ND,Investment Managers,Republican,John Hoeven
12/27/2018,BUD,Sale (Full),"$100,000 ",ND,Beverages (Production/Distribution),Republican,John Hoeven
12/27/2018,T,Sale (Partial),"$50,000 ",ND,Telecommunications Equipment,Republican,John Hoeven
12/27/2018,FDX,Sale (Full),"$50,000 ",ND,Air Freight/Delivery Services,Republican,John Hoeven
12/27/2018,BX,Purchase,"$250,000 ",ND,Investment Managers,Republican,John Hoeven
12/18/2018,GE,Sale (Partial),"$15,000 ",NM,Consumer Electronics/Appliances,Democrat,Tom Udall
12/4/2018,FB,Sale (Full),"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
12/4/2018,GS,Sale (Full),"$50,000 ",RI,Investment Bankers/Brokers/Service,Democrat,Sheldon Whitehouse
12/4/2018,ETN,Sale (Full),"$15,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
12/4/2018,BUD,Sale (Full),"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Sheldon Whitehouse
12/4/2018,REZI,Sale (Full),"$15,000 ",RI,,Democrat,Sheldon Whitehouse
12/28/2018,AMZN,Purchase,"$15,000 ",RI,Catalog/Specialty Distribution,Democrat,Sheldon Whitehouse
12/28/2018,F,Sale (Full),"$15,000 ",RI,Auto Manufacturing,Democrat,Sheldon Whitehouse
12/28/2018,NVDA,Purchase,"$15,000 ",RI,Semiconductors,Democrat,Sheldon Whitehouse
12/28/2018,T,Sale (Partial),"$15,000 ",RI,Telecommunications Equipment,Democrat,Sheldon Whitehouse
12/28/2018,TSLA,Purchase,"$15,000 ",RI,Auto Manufacturing,Democrat,Sheldon Whitehouse
12/28/2018,BMY,Sale (Full),"$50,000 ",RI,Major Pharmaceuticals,Democrat,Sheldon Whitehouse
12/3/2018,C,Sale (Full),"$15,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
12/3/2018,BUD,Sale (Full),"$50,000 ",RI,Beverages (Production/Distribution),Democrat,Sheldon Whitehouse
12/3/2018,REZI,Sale (Full),"$15,000 ",RI,,Democrat,Sheldon Whitehouse
12/4/2018,AAPL,Sale (Partial),"$50,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
12/4/2018,UNP,Sale (Partial),"$50,000 ",RI,Railroads,Democrat,Sheldon Whitehouse
12/19/2018,COF,Sale (Full),"$15,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
12/28/2018,ILMN,Purchase,"$15,000 ",RI,Biotechnology: Laboratory Analytical Instruments,Democrat,Sheldon Whitehouse
12/28/2018,F,Sale (Full),"$15,000 ",RI,Auto Manufacturing,Democrat,Sheldon Whitehouse
12/28/2018,TSLA,Purchase,"$15,000 ",RI,Auto Manufacturing,Democrat,Sheldon Whitehouse
12/28/2018,SQ,Purchase,"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,Sheldon Whitehouse
12/31/2018,XBI,Purchase,"$50,000 ",OK,,Republican,James M. Inhofe
12/31/2018,CELG,Sale (Full),"$50,000 ",OK,,Republican,James M. Inhofe
12/27/2018,TEL,Purchase,"$100,000 ",OK,Electronic Components,Republican,James M. Inhofe
12/27/2018,APTV,Sale (Full),"$50,000 ",OK,Auto Parts:O.E.M.,Republican,James M. Inhofe
12/13/2018,XPO,Sale (Full),"$50,000 ",OK,Transportation Services,Republican,James M. Inhofe
12/31/2018,SPY,Sale (Full),"$100,000 ",GA,,Republican,David Perdue
12/31/2018,SPY,Sale (Partial),"$100,000 ",GA,,Republican,David Perdue
12/31/2018,CZR,Purchase,"$15,000 ",GA,Hotels/Resorts,Republican,David Perdue
12/27/2018,AXTA,Purchase,"$250,000 ",GA,Paints/Coatings,Republican,David Perdue
12/27/2018,SPY,Sale (Partial),"$500,000 ",GA,,Republican,David Perdue
12/27/2018,HBI,Purchase,"$250,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
12/27/2018,DVN,Purchase,"$100,000 ",GA,Oil & Gas Production,Republican,David Perdue
12/27/2018,FDC,Purchase,"$250,000 ",GA,,Republican,David Perdue
12/27/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/24/2018,ACA,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/24/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/24/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/21/2018,ACA,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/21/2018,RF,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
12/21/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/21/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/21/2018,PAGP,Purchase,"$15,000 ",GA,Oil & Gas Production,Republican,David Perdue
12/20/2018,PG,Sale (Partial),"$15,000 ",GA,Package Goods/Cosmetics,Republican,David Perdue
12/20/2018,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
12/20/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/20/2018,VLP,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
12/20/2018,SLB,Sale (Full),"$50,000 ",GA,Oilfield Services/Equipment,Republican,David Perdue
12/20/2018,STT,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
12/20/2018,ACA,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/20/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/19/2018,ET,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
12/19/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/19/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/19/2018,MU,Purchase,"$15,000 ",GA,Semiconductors,Republican,David Perdue
12/18/2018,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
12/18/2018,VLP,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
12/17/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/17/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/14/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/14/2018,SU,Purchase,"$15,000 ",GA,Integrated oil Companies,Republican,David Perdue
12/14/2018,SLB,Sale (Partial),"$15,000 ",GA,Oilfield Services/Equipment,Republican,David Perdue
12/14/2018,UPS,Sale (Full),"$50,000 ",GA,Trucking Freight/Courier Services,Republican,David Perdue
12/13/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/13/2018,UPS,Sale (Partial),"$100,000 ",GA,Trucking Freight/Courier Services,Republican,David Perdue
12/13/2018,WPX,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/13/2018,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
12/13/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
12/12/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/12/2018,GLW,Sale (Partial),"$15,000 ",GA,Telecommunications Equipment,Republican,David Perdue
12/12/2018,UPS,Sale (Partial),"$15,000 ",GA,Trucking Freight/Courier Services,Republican,David Perdue
12/12/2018,RF,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
12/12/2018,UPS,Sale (Partial),"$50,000 ",GA,Trucking Freight/Courier Services,Republican,David Perdue
12/12/2018,GLW,Sale (Partial),"$50,000 ",GA,Telecommunications Equipment,Republican,David Perdue
12/11/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/11/2018,GLW,Sale (Partial),"$15,000 ",GA,Telecommunications Equipment,Republican,David Perdue
12/11/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/10/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/10/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/7/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/7/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/7/2018,BWXT,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/6/2018,BWXT,Purchase,"$50,000 ",GA,,Republican,David Perdue
12/6/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/4/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/4/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
12/3/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
1/9/2019,N/A,N/A,,,,,Mark R. Warner
12/21/2018,LIN,Sale (Full),"$50,000 ",ME,,Republican,Susan M. Collins
12/21/2018,FB,Sale (Full),"$15,000 ",ME,"Computer Software: Programming, Data Processing",Republican,Susan M. Collins
12/21/2018,XOM,Sale (Full),"$15,000 ",ME,Integrated oil Companies,Republican,Susan M. Collins
12/21/2018,ENB,Sale (Full),"$50,000 ",ME,Natural Gas Distribution,Republican,Susan M. Collins
12/21/2018,CFR,Sale (Full),"$15,000 ",ME,Major Banks,Republican,Susan M. Collins
12/21/2018,STZ,Sale (Full),"$50,000 ",ME,Beverages (Production/Distribution),Republican,Susan M. Collins
12/21/2018,NEE,Purchase,"$50,000 ",ME,Electric Utilities: Central,Republican,Susan M. Collins
1/3/2019,N/A,N/A,,,,,Thomas R. Carper
12/21/2018,GFAFX,Purchase,"$15,000 ",AK,,Republican,Dan Sullivan
12/19/2018,MALOX,Purchase,"$15,000 ",AK,,Republican,Dan Sullivan
1/3/2019,N/A,N/A,,,,,Ron Wyden
12/30/2018,N/A,N/A,,,,,Gary C. Peters
11/19/2018,F,Sale (Partial),"$15,000 ",RI,Auto Manufacturing,Democrat,Sheldon Whitehouse
11/19/2018,KHC,Sale (Full),"$15,000 ",RI,Packaged Foods,Democrat,Sheldon Whitehouse
11/19/2018,IBM,Sale (Partial),"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
11/19/2018,IBM,Sale (Partial),"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
11/29/2018,AET,Exchange,"$50,000 ",RI,,Democrat,Sheldon Whitehouse
12/18/2018,N/A,N/A,,,,,Richard Blumenthal
12/18/2018,N/A,N/A,,,,,Dianne Feinstein
12/5/2018,WFC,Purchase,"$15,000 ",KY,Major Banks,Republican,Mitch Mcconnell
12/12/2018,N/A,N/A,,,,,John Boozman
12/11/2018,RTN,Purchase,"$100,000 ",OK,,Republican,James M. Inhofe
11/16/2018,CELG,Sale (Partial),"$50,000 ",OK,,Republican,James M. Inhofe
11/16/2018,APTV,Sale (Partial),"$50,000 ",OK,Auto Parts:O.E.M.,Republican,James M. Inhofe
11/28/2018,HOLX,Purchase,"$15,000 ",RI,Medical Electronics,Democrat,Jack Reed
11/28/2018,AGN,Sale (Full),"$15,000 ",RI,,Democrat,Jack Reed
10/31/2018,LIN,Exchange,"$15,000 ",WV,,Republican,Shelley Moore Capito
11/29/2018,QCOM,Sale (Full),"$15,000 ",WV,Radio And Television Broadcasting And Communications Equipment,Republican,Shelley Moore Capito
11/29/2018,IBM,Sale (Full),"$15,000 ",WV,Computer Manufacturing,Republican,Shelley Moore Capito
11/12/2018,INCY,Sale (Full),"$15,000 ",WV,Biotechnology: Commercial Physical & Biological Resarch,Republican,Shelley Moore Capito
11/13/2018,SHECY,Sale (Full),"$15,000 ",WV,,Republican,Shelley Moore Capito
11/30/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/29/2018,KMI,Purchase,"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/29/2018,WMB,Sale (Partial),"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
11/28/2018,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
11/28/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/27/2018,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
11/27/2018,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
11/27/2018,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
11/27/2018,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
11/27/2018,DISCA,Sale (Full),"$50,000 ",GA,Television Services,Republican,David Perdue
11/27/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/27/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/27/2018,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
11/27/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/26/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/26/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/26/2018,DVN,Sale (Full),"$100,000 ",GA,Oil & Gas Production,Republican,David Perdue
11/26/2018,SPY,Purchase,"$1,000,000 ",GA,,Republican,David Perdue
11/26/2018,HBI,Sale (Full),"$250,000 ",GA,Clothing/Shoe/Accessory Stores,Republican,David Perdue
11/26/2018,FDC,Sale (Full),"$250,000 ",GA,,Republican,David Perdue
11/26/2018,AXTA,Sale (Full),"$250,000 ",GA,Paints/Coatings,Republican,David Perdue
11/21/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/20/2018,PFE,Sale (Full),"$50,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/20/2018,VLP,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
11/20/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/20/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/20/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/20/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/20/2018,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
11/20/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/19/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/19/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/19/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/19/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/19/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/16/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/15/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/15/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/15/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/14/2018,VLP,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
11/14/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/14/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/14/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/13/2018,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
11/13/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/13/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/13/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/13/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/12/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/12/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/12/2018,KN,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
11/12/2018,LGF-B,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/12/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/12/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/9/2018,LGF-B,Purchase,"$50,000 ",GA,,Republican,David Perdue
11/9/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/8/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/8/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/8/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/8/2018,FEYE,Sale (Partial),"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
11/7/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/7/2018,FEYE,Sale (Partial),"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
11/7/2018,FEYE,Sale (Partial),"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
11/7/2018,FEYE,Sale (Partial),"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
11/6/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/6/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/5/2018,PFE,Sale (Partial),"$50,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/5/2018,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
11/5/2018,FDC,Purchase,"$15,000 ",GA,,Republican,David Perdue
11/5/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/5/2018,MOS,Sale (Partial),"$15,000 ",GA,Agricultural Chemicals,Republican,David Perdue
11/5/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/5/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
11/2/2018,GPK,Purchase,"$15,000 ",GA,Containers/Packaging,Republican,David Perdue
11/2/2018,PFE,Sale (Partial),"$15,000 ",GA,Major Pharmaceuticals,Republican,David Perdue
11/2/2018,DISCA,Sale (Partial),"$15,000 ",GA,Television Services,Republican,David Perdue
12/4/2018,N/A,N/A,,,,,Richard Blumenthal
12/4/2018,N/A,N/A,,,,,Richard Burr
12/4/2018,N/A,N/A,,,,,Thomas R. Carper
11/28/2018,N/A,N/A,,,,,Richard Blumenthal
11/26/2018,N/A,N/A,,,,,John Boozman
10/17/2018,SLB,Sale (Partial),"$15,000 ",ME,Oilfield Services/Equipment,Independent,"Angus S. King, Jr."
11/9/2018,GIS,Purchase,"$15,000 ",MI,Packaged Foods,Democrat,Gary C. Peters
10/30/2018,GE,Sale (Full),"$15,000 ",MI,Consumer Electronics/Appliances,Democrat,Gary C. Peters
10/30/2018,T,Purchase,"$15,000 ",MI,Telecommunications Equipment,Democrat,Gary C. Peters
11/15/2018,N/A,N/A,,,,,Dianne Feinstein
10/25/2018,LRCX,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
10/23/2018,NVDA,Purchase,"$15,000 ",RI,Semiconductors,Democrat,Sheldon Whitehouse
10/30/2018,MSTY.PA,Purchase,"$100,000 ",MN,,Democrat,Tina Smith
10/29/2018,MSTY.PA,Purchase,"$100,000 ",MN,,Democrat,Tina Smith
10/31/2018,AON,Sale (Partial),"$15,000 ",ME,Specialty Insurers,Republican,Susan M. Collins
10/2/2018,SBUX,Sale (Full),"$50,000 ",ME,Restaurants,Republican,Susan M. Collins
10/31/2018,PX,Exchange,"$15,000 ",ME,,Republican,Susan M. Collins
10/16/2018,HON,Sale (Full),"$50,000 ",ME,Aerospace,Republican,Susan M. Collins
10/16/2018,TJX,Purchase,"$15,000 ",ME,Clothing/Shoe/Accessory Stores,Republican,Susan M. Collins
10/2/2018,AMZN,Purchase,"$50,000 ",ME,Catalog/Specialty Distribution,Republican,Susan M. Collins
10/31/2018,PX,Exchange,"$15,000 ",WV,,Republican,Shelley Moore Capito
10/17/2018,JNJ,Purchase,"$15,000 ",WV,Major Pharmaceuticals,Republican,Shelley Moore Capito
10/16/2018,JPM,Purchase,"$15,000 ",WV,Major Banks,Republican,Shelley Moore Capito
11/5/2018,AIG,Purchase,"$100,000 ",OK,Property-Casualty Insurers,Republican,James M. Inhofe
