state,senator,,zip
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
RI,Jack Reed,,
WV,Shelley Moore Capito,,
OK,James M. Inhofe,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
ND,John Hoeven,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
MI,Gary C. Peters,,
MI,Gary C. Peters,,
MI,Gary C. Peters,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
RI,Jack Reed,,
RI,Jack Reed,,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
MI,Gary C. Peters,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
IL,Tammy Duckworth,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
PA,Patrick J. Toomey,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
KS,Pat Roberts,,
KS,Pat Roberts,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
OK,James M. Inhofe,,
WV,"Joe Manchin, Iii",,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
KS,Pat Roberts,,
WV,Shelley Moore Capito,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
PA,Patrick J. Toomey,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
CO,Michael F. Bennet,,
RI,Jack Reed,,
RI,Jack Reed,,
DE,Thomas R. Carper,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
WA,Patty Murray,,
RI,Jack Reed,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
MD,Chris Van Hollen,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
MI,Gary C. Peters,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
TX,John Cornyn,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
NC,Thom Tillis,,
NC,Thom Tillis,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
WV,Shelley Moore Capito,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
MI,Gary C. Peters,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
OK,James M. Inhofe,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
RI,Jack Reed,,
RI,Jack Reed,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
WV,Shelley Moore Capito,,
MI,Gary C. Peters,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
PA,Patrick J. Toomey,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
ME,"Angus S. King, Jr.",,
ME,"Angus S. King, Jr.",,
MI,Gary C. Peters,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
MI,Gary C. Peters,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
RI,Jack Reed,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
DE,Thomas R. Carper,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
PA,Patrick J. Toomey,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
ME,"Angus S. King, Jr.",,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
VA,Tim Kaine,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
KS,Pat Roberts,,
KS,Pat Roberts,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
AK,Dan Sullivan,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
LA,Bill Cassidy,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
RI,Jack Reed,,
WV,Shelley Moore Capito,,
WV,Shelley Moore Capito,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
ND,John Hoeven,,
PA,Patrick J. Toomey,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
GA,David Perdue,,
ME,Susan M. Collins,,
ME,Susan M. Collins,,
OK,James M. Inhofe,,
OK,James M. Inhofe,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
KS,Pat Roberts,,
DE,Thomas R. Carper,,
DE,Thomas R. Carper,,
MI,Gary C. Peters,,
MI,Gary C. Peters,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
PA,Patrick J. Toomey,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
RI,Sheldon Whitehouse,,
